date,mean_t,mean_t_qi,mean_t_hn,max_t,max_t_qi,max_t_hn,min_t,min_t_qi,min_t_hn,sum_rf,sum_rf_ni,sum_rf_qi,sum_rf_hn,dh,dh_ni,dh_qi,dh_hn,sum_sf,sum_sf_ni,sum_sf_qi,sum_sf_hn,mean_ws,mean_ws_qi,mean_ws_hn,most_wd,most_wd_qi,most_wd_hn,mean_h,mean_h_qi,mean_h_hn,mean_p,mean_p_qi,mean_p_hn,mean_cc,mean_cc_qi,mean_cc_hn,gwc_day,gwc_day_qi,gwc_day_hn,gwc_night,gwc_night_qi,gwc_night_hn
2006/2/17,7.0,8,1,9.6,8,1,3.8,8,1,0.5,0,8,1,0,1,8,2,0,1,8,2,4.4,8,1,,0,1,48,8,1,1010.7,8,1,10.0,8,1,曇,8,1,曇一時雪後晴,8,1
2006/2/18,4.4,8,1,7.0,8,1,1.1,8,1,0.0,0,8,1,5.4,0,8,2,0,1,8,2,3.5,8,1,,0,1,40,8,1,1020.4,8,1,8.0,8,1,晴後曇,8,1,曇,8,1
2006/2/19,7.0,8,1,9.6,8,1,4.0,8,1,0,1,8,1,1.8,0,8,2,0,1,8,2,2.3,8,1,,0,1,56,8,1,1021.3,8,1,10.0,8,1,曇,8,1,曇,8,1
2006/2/20,6.4,8,1,8.7,8,1,4.0,8,1,19.0,0,8,1,0.9,0,8,2,0,1,8,2,3.6,8,1,,0,1,76,8,1,1020.9,8,1,10.0,8,1,雨一時曇,8,1,曇一時雨,8,1
2006/2/21,8.0,8,1,10.9,8,1,4.2,8,1,0,1,8,1,0,1,8,2,0,1,8,2,3.8,8,1,,0,1,70,8,1,1019.3,8,1,10.0,8,1,曇,8,1,曇,8,1
2006/2/22,10.8,8,1,15.2,8,1,8.0,8,1,0,1,8,1,5.9,0,8,2,0,1,8,2,2.4,8,1,,0,1,61,8,1,1015.1,8,1,9.0,8,1,曇後晴,8,1,曇,8,1
2006/2/23,11.2,8,1,15.4,8,1,8.5,8,1,0,1,8,1,2.6,0,8,2,0,1,8,2,3.6,8,1,,0,1,60,8,1,1015.9,8,1,9.8,8,1,曇一時晴,8,1,曇,8,1
2006/2/24,6.5,8,1,8.8,8,1,5.1,8,1,6.0,0,8,1,0,1,8,2,0,1,8,2,4.5,8,1,,0,1,67,8,1,1024.9,8,1,10.0,8,1,曇後時々雨,8,1,雨後一時晴,8,1
2006/2/25,7.8,8,1,11.5,8,1,4.7,8,1,0.0,0,8,1,5.6,0,8,2,0,1,8,2,3.9,8,1,,0,1,62,8,1,1028.5,8,1,6.8,8,1,晴後曇,8,1,曇一時晴,8,1
2006/2/26,7.5,8,1,10.8,8,1,5.4,8,1,29.0,0,8,1,0,1,8,2,0,1,8,2,3.2,8,1,,0,1,80,8,1,1015.5,8,1,10.0,8,1,雨,8,1,曇一時雨,8,1
2006/2/27,8.6,8,1,10.8,8,1,5.3,8,1,0,1,8,1,2.7,0,8,2,0,1,8,2,5.2,8,1,,0,1,42,8,1,1016.7,8,1,9.8,8,1,曇,8,1,曇,8,1
2006/2/28,4.6,8,1,5.6,8,1,3.3,8,1,0.0,0,8,1,0,1,8,2,0,1,8,2,3.7,8,1,,0,1,54,8,1,1024.0,8,1,10.0,8,1,曇,8,1,雨一時霧雨,8,1
2006/3/1,5.7,8,1,8.4,8,1,2.9,8,1,35.5,0,8,1,0,1,8,2,0,1,8,2,4.0,8,1,,0,1,86,8,1,1005.3,8,1,10.0,8,1,雨,8,1,雨後曇,8,1
2007/2/1,8.5,8,1,13.9,8,1,5.0,8,1,0,1,8,1,9.4,0,8,2,0,1,8,2,3.3,8,1,,0,1,38,8,1,1004.3,8,1,1.3,8,1,晴,8,1,快晴,8,1
2007/2/2,6.3,8,1,10.2,8,1,3.7,8,1,0,1,8,1,9.6,0,8,2,0,1,8,2,4.6,8,1,,0,1,25,8,1,1008.0,8,1,0.3,8,1,快晴,8,1,快晴,8,1
2007/2/3,7.3,8,1,11.5,8,1,2.8,8,1,0,1,8,1,9.5,0,8,2,0,1,8,2,4.1,8,1,,0,1,31,8,1,1010.2,8,1,0.3,8,1,快晴,8,1,快晴,8,1
2007/2/4,7.4,8,1,10.8,8,1,4.8,8,1,0,1,8,1,9.8,0,8,2,0,1,8,2,5.5,8,1,,0,1,29,8,1,1011.2,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2007/2/5,8.5,8,1,14.6,8,1,1.8,8,1,0,1,8,1,8.8,0,8,2,0,1,8,2,2.2,8,1,,0,1,40,8,1,1018.2,8,1,3.8,8,1,晴,8,1,晴時々薄曇,8,1
2007/2/6,11.2,8,1,16.8,8,1,5.5,8,1,0,1,8,1,8.5,0,8,2,0,1,8,2,2.5,8,1,,0,1,39,8,1,1012.5,8,1,4.3,8,1,薄曇後晴,8,1,快晴,8,1
2007/2/7,10.2,8,1,13.1,8,1,7.5,8,1,0,1,8,1,2.7,0,8,2,0,1,8,2,5.3,8,1,,0,1,28,8,1,1017.9,8,1,3.5,8,1,曇時々晴,8,1,快晴,8,1
2007/2/8,9.8,8,1,13.0,8,1,5.9,8,1,0,1,8,1,8.8,0,8,2,0,1,8,2,2.8,8,1,,0,1,40,8,1,1016.6,8,1,2.0,8,1,晴,8,1,晴,8,1
2007/2/9,10.3,8,1,14.4,8,1,6.4,8,1,1.5,0,8,1,4.3,0,8,2,0,1,8,2,3.2,8,1,,0,1,52,8,1,1006.8,8,1,5.5,8,1,晴後曇,8,1,雨後曇,8,1
2007/2/10,10.8,8,1,13.9,8,1,8.9,8,1,1.0,0,8,1,1.1,0,8,2,0,1,8,2,2.6,8,1,,0,1,71,8,1,1000.0,8,1,7.5,8,1,曇,8,1,曇時々雨後一時晴,8,1
2007/2/11,8.8,8,1,12.8,8,1,5.5,8,1,0,1,8,1,10.0,0,8,2,0,1,8,2,5.5,8,1,,0,1,39,8,1,1003.7,8,1,2.5,8,1,快晴,8,1,快晴,8,1
2007/2/12,8.4,8,1,12.4,8,1,3.3,8,1,0,1,8,1,10.0,0,8,2,0,1,8,2,2.5,8,1,,0,1,39,8,1,1012.9,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2007/2/13,8.9,8,1,12.9,8,1,5.6,8,1,0,1,8,1,7.3,0,8,2,0,1,8,2,3.5,8,1,,0,1,50,8,1,1019.2,8,1,5.3,8,1,晴,8,1,曇後一時雨,8,1
2007/2/14,10.0,8,1,17.3,8,1,7.4,8,1,12.5,0,8,1,0,1,8,2,0,1,8,2,2.7,8,1,,0,1,77,8,1,1004.0,8,1,10.0,8,1,雨一時曇,8,1,晴一時雨,8,1
2007/2/15,9.9,8,1,15.6,8,1,5.6,8,1,0,1,8,1,10.1,0,8,2,0,1,8,2,4.3,8,1,,0,1,42,8,1,997.1,8,1,2.0,8,1,晴,8,1,快晴,8,1
2007/2/16,8.2,8,1,12.7,8,1,4.6,8,1,0,1,8,1,9.8,0,8,2,0,1,8,2,4.3,8,1,,0,1,26,8,1,1012.3,8,1,2.5,8,1,晴,8,1,晴,8,1
2007/2/17,6.9,8,1,10.0,8,1,3.9,8,1,2.5,0,8,1,2.6,0,8,2,0,1,8,2,2.7,8,1,,0,1,51,8,1,1017.1,8,1,7.5,8,1,曇一時晴,8,1,雨,8,1
2007/2/18,6.8,8,1,9.4,8,1,4.9,8,1,29.0,0,8,1,1.7,0,8,2,0,1,8,2,4.3,8,1,,0,1,73,8,1,1003.3,8,1,7.3,8,1,雨後晴,8,1,晴後曇,8,1
2007/2/19,9.3,8,1,12.9,8,1,6.2,8,1,0,1,8,1,8.2,0,8,2,0,1,8,2,3.5,8,1,,0,1,44,8,1,1009.1,8,1,5.5,8,1,晴,8,1,曇,8,1
2007/2/20,7.0,8,1,9.5,8,1,5.8,8,1,0.0,0,8,1,0,1,8,2,0,1,8,2,3.5,8,1,,0,1,61,8,1,1016.3,8,1,10.0,8,1,雨時々曇,8,1,曇一時雨,8,1
2007/2/21,9.8,8,1,14.4,8,1,5.9,8,1,0,1,8,1,9.4,0,8,2,0,1,8,2,3.1,8,1,,0,1,50,8,1,1014.7,8,1,2.8,8,1,晴一時曇,8,1,快晴,8,1
2007/2/22,10.9,8,1,15.3,8,1,5.7,8,1,0.0,0,8,1,6.5,0,8,2,0,1,8,2,2.7,8,1,,0,1,49,8,1,1016.7,8,1,4.8,8,1,晴時々曇,8,1,曇時々雨,8,1
2007/2/23,11.1,8,1,12.6,8,1,8.9,8,1,10.5,0,8,1,0,1,8,2,0,1,8,2,3.7,8,1,,0,1,73,8,1,1006.8,8,1,8.3,8,1,雨後一時曇,8,1,晴,8,1
2007/2/24,6.6,8,1,10.8,8,1,2.2,8,1,0,1,8,1,9.7,0,8,2,0,1,8,2,7.8,8,1,,0,1,31,8,1,1012.6,8,1,2.3,8,1,晴後時々薄曇,8,1,晴一時薄曇,8,1
2007/2/25,3.7,8,1,6.8,8,1,0.2,8,1,0,1,8,1,8.5,0,8,2,0,1,8,2,4.7,8,1,,0,1,31,8,1,1021.8,8,1,6.3,8,1,薄曇一時晴,8,1,薄曇後晴,8,1
2007/2/26,6.1,8,1,10.0,8,1,2.0,8,1,0,1,8,1,10.3,0,8,2,0,1,8,2,3.6,8,1,,0,1,37,8,1,1023.0,8,1,0.5,8,1,快晴,8,1,快晴,8,1
2007/2/27,9.4,8,1,14.6,8,1,3.2,8,1,0,1,8,1,8.1,0,8,2,0,1,8,2,2.6,8,1,,0,1,50,8,1,1018.0,8,1,3.3,8,1,晴後一時曇,8,1,曇後一時雨,8,1
2007/2/28,10.0,8,1,14.9,8,1,5.9,8,1,0.0,0,8,1,8.9,0,8,2,0,1,8,2,5.7,8,1,,0,1,36,8,1,1013.2,8,1,4.3,8,1,晴,8,1,快晴,8,1
2007/3/1,9.0,8,1,13.2,8,1,5.4,8,1,0,1,8,1,10.2,0,8,2,0,1,8,2,5.2,8,1,,0,1,31,8,1,1019.7,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2008/2/1,5.0,8,1,9.4,8,1,1.8,8,1,0,1,8,1,9.5,0,8,3,0,1,8,2,3.8,8,2,,0,1,29,8,1,1014.7,8,1,1.3,8,1,快晴,8,1,晴後曇,8,1
2008/2/2,4.8,8,1,7.1,8,1,2.1,8,1,0.0,0,8,1,0.9,0,8,3,0,1,8,2,2.0,8,2,,0,1,35,8,1,1017.4,8,1,10.0,8,1,曇,8,1,曇後雪、みぞれを伴う,8,1
2008/2/3,1.5,8,1,5.0,8,1,0.7,8,1,23.0,0,8,1,0,1,8,3,3,0,8,2,3.5,8,2,,0,1,83,8,1,1007.3,8,1,10.0,8,1,雪,8,1,雪後晴,8,1
2008/2/4,4.7,8,1,8.5,8,1,-0.1,8,1,0.0,0,8,1,9.5,0,8,3,0,1,8,2,1.7,8,2,,0,1,62,8,1,1009.3,8,1,2.8,8,1,晴,8,1,曇一時雨後晴,8,1
2008/2/5,5.6,8,1,9.1,8,1,1.8,8,1,0,1,8,1,7.1,0,8,3,0,1,8,2,2.1,8,2,,0,1,52,8,1,1012.5,8,1,1.5,8,1,晴,8,1,晴後曇,8,1
2008/2/6,2.8,8,1,5.0,8,1,1.4,8,1,3.0,0,8,1,0,1,8,3,0,1,8,2,2.4,8,2,,0,1,66,8,1,1010.9,8,1,10.0,8,1,雪一時曇後みぞれ,8,1,みぞれ後雪一時曇,8,1
2008/2/7,5.0,8,1,9.9,8,1,1.1,8,1,2.0,0,8,1,7.8,0,8,3,0,1,8,2,3.0,8,2,,0,1,46,8,1,1008.1,8,1,4.5,8,1,晴一時曇,8,1,晴,8,1
2008/2/8,4.9,8,1,9.7,8,1,1.2,8,1,0,1,8,1,8.0,0,8,3,0,1,8,2,3.0,8,2,,0,1,30,8,1,1014.1,8,1,1.5,8,1,晴,8,1,晴後一時曇,8,1
2008/2/9,2.4,8,1,4.5,8,1,0.5,8,1,11.5,0,8,1,0,1,8,3,1,0,8,2,3.0,8,2,,0,1,57,8,1,1015.1,8,1,8.8,8,1,曇後一時雨、あられを伴う,8,1,みぞれ一時雪後曇,8,1
2008/2/10,6.5,8,1,10.8,8,1,2.2,8,1,0.0,0,8,1,5.9,0,8,3,0,1,8,2,3.1,8,2,,0,1,50,8,1,1011.1,8,1,7.8,8,1,薄曇後晴,8,1,晴後一時薄曇,8,1
2008/2/11,6.8,8,1,10.4,8,1,2.6,8,1,0,1,8,1,9.7,0,8,3,0,1,8,2,2.3,8,2,,0,1,54,8,1,1016.6,8,1,7.5,8,1,薄曇後晴,8,1,晴後曇一時雨,8,1
2008/2/12,6.1,8,1,7.9,8,1,4.5,8,1,6.5,0,8,1,0,1,8,3,0,1,8,2,2.6,8,2,,0,1,64,8,1,1002.1,8,1,10.0,8,1,雨一時曇,8,1,曇後一時晴,8,1
2008/2/13,3.1,8,1,6.1,8,1,0.9,8,1,0,1,8,1,10.3,0,8,3,0,1,8,2,6.0,8,2,,0,1,26,8,1,1005.5,8,1,2.3,8,1,快晴,8,1,快晴,8,1
2008/2/14,5.1,8,1,10.3,8,1,0.0,8,1,0,1,8,1,9.6,0,8,3,0,1,8,2,3.0,8,2,,0,1,24,8,1,1008.2,8,1,0.3,8,1,快晴,8,1,快晴,8,1
2008/2/15,5.7,8,1,9.6,8,1,2.3,8,1,0,1,8,1,10.3,0,8,3,0,1,8,2,3.0,8,2,,0,1,34,8,1,1008.5,8,1,1.8,8,1,晴,8,1,晴,8,1
2008/2/16,5.2,8,1,8.9,8,1,2.8,8,1,0,1,8,1,8.4,0,8,3,0,1,8,2,3.8,8,2,,0,1,25,8,1,1011.8,8,1,3.5,8,1,晴後一時曇,8,1,晴,8,1
2008/2/17,3.5,8,1,6.9,8,1,1.1,8,1,0,1,8,1,6.9,0,8,3,0,1,8,2,3.5,8,2,,0,1,32,8,1,1017.0,8,1,2.8,8,1,晴時々曇,8,1,快晴,8,1
2008/2/18,5.3,8,1,10.0,8,1,1.0,8,1,0,1,8,1,10.2,0,8,3,0,1,8,2,4.1,8,2,,0,1,28,8,1,1022.1,8,1,0.0,8,1,快晴,8,1,晴,8,1
2008/2/19,5.4,8,1,9.3,8,1,1.5,8,1,0,1,8,1,9.8,0,8,3,0,1,8,2,2.1,8,2,,0,1,43,8,1,1019.7,8,1,3.0,8,1,晴,8,1,快晴,8,1
2008/2/20,7.1,8,1,11.2,8,1,2.3,8,1,0,1,8,1,10.3,0,8,3,0,1,8,2,2.9,8,2,,0,1,42,8,1,1013.2,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2008/2/21,8.6,8,1,13.4,8,1,4.2,8,1,0,1,8,1,10.3,0,8,3,0,1,8,2,3.2,8,2,,0,1,31,8,1,1017.0,8,1,2.5,8,1,快晴,8,1,薄曇後一時晴,8,1
2008/2/22,9.5,8,1,13.9,8,1,4.0,8,1,0,1,8,1,9.7,0,8,3,0,1,8,2,2.1,8,2,,0,1,36,8,1,1013.5,8,1,6.3,8,1,晴後一時薄曇,8,1,薄曇後晴,8,1
2008/2/23,7.3,8,1,17.0,8,1,0.7,8,1,0.0,0,8,1,7.4,0,8,3,0,1,8,2,4.9,8,2,,0,1,42,8,1,997.1,8,1,5.0,8,1,晴後一時曇,8,1,晴,8,1
2008/2/24,3.7,8,1,8.0,8,1,0.8,8,1,0,1,8,1,10.5,0,8,3,0,1,8,2,8.0,8,2,,0,1,29,8,1,1006.8,8,1,2.8,8,1,晴,8,1,快晴,8,1
2008/2/25,4.8,8,1,8.0,8,1,1.1,8,1,0,1,8,1,10.6,0,8,3,0,1,8,2,4.1,8,2,,0,1,31,8,1,1020.9,8,1,0.0,8,1,快晴,8,1,晴時々曇,8,1
2008/2/26,8.7,8,1,14.2,8,1,2.9,8,1,10.5,0,8,1,1.5,0,8,3,0,1,8,2,4.0,8,2,,0,1,51,8,1,1007.5,8,1,10.0,8,1,曇一時晴,8,1,曇時々雨,8,1
2008/2/27,6.4,8,1,9.4,8,1,3.1,8,1,0.5,0,8,1,9.2,0,8,3,0,1,8,2,6.8,8,2,,0,1,31,8,1,999.8,8,1,4.5,8,1,晴後一時曇,8,1,晴一時曇,8,1
2008/2/28,6.6,8,1,11.9,8,1,2.9,8,1,0,1,8,1,10.7,0,8,3,0,1,8,2,5.0,8,2,,0,1,26,8,1,1007.8,8,1,2.3,8,1,快晴,8,1,晴時々薄曇,8,1
2008/2/29,7.8,8,1,12.0,8,1,2.9,8,1,0,1,8,1,10.7,0,8,3,0,1,8,2,2.3,8,2,,0,1,41,8,1,1002.3,8,1,3.3,8,1,晴,8,1,晴,8,1
2009/2/1,7.9,8,1,10.9,8,1,5.1,8,1,0,1,8,1,9.8,0,8,3,0,1,8,2,6.9,8,2,北西,8,1,36,8,1,1012.2,8,1,1.5,8,1,快晴,8,1,快晴,8,1
2009/2/2,6.2,8,1,8.9,8,1,3.4,8,1,0,1,8,1,7.4,0,8,3,0,1,8,2,3.4,8,2,北北西,8,1,44,8,1,1018.5,8,1,4.5,8,1,晴後曇,8,1,晴後薄曇,8,1
2009/2/3,8.9,8,1,14.1,8,1,3.6,8,1,0,1,8,1,6.1,0,8,3,0,1,8,2,2.0,8,2,北西,8,1,48,8,1,1013.2,8,1,9.3,8,1,晴時々薄曇,8,1,曇,8,1
2009/2/4,7.5,8,1,9.9,8,1,5.9,8,1,0,1,8,1,0.5,0,8,3,0,1,8,2,2.5,8,2,北東,8,1,57,8,1,1016.5,8,1,10.0,8,1,曇,8,1,曇,8,1
2009/2/5,7.4,8,1,9.7,8,1,4.7,8,1,0,1,8,1,1.6,0,8,3,0,1,8,2,1.9,8,2,北東,8,1,60,8,1,1011.9,8,1,9.8,8,1,曇後時々晴,8,1,曇後晴,8,1
2009/2/6,7.9,8,1,12.0,8,1,5.0,8,1,0,1,8,1,9.9,0,8,3,0,1,8,2,4.5,8,2,北北西,8,1,40,8,1,1011.3,8,1,0.0,8,1,快晴,8,1,晴後一時曇,8,1
2009/2/7,7.1,8,1,10.4,8,1,4.0,8,1,0,1,8,1,7.8,0,8,3,0,1,8,2,2.6,8,2,北,8,1,44,8,1,1013.0,8,1,7.3,8,1,晴一時曇,8,1,晴一時薄曇,8,1
2009/2/8,7.4,8,1,11.9,8,1,3.8,8,1,0,1,8,1,9.8,0,8,3,0,1,8,2,5.4,8,2,北北西,8,1,33,8,1,1010.5,8,1,1.8,8,1,快晴,8,1,晴,8,1
2009/2/9,6.1,8,1,8.1,8,1,3.7,8,1,0,1,8,1,0.0,0,8,3,0,1,8,2,2.1,8,2,北北西,8,1,34,8,1,1012.3,8,1,8.5,8,1,曇,8,1,曇後一時晴,8,1
2009/2/10,8.7,8,1,14.3,8,1,4.3,8,1,0,1,8,1,8.8,0,8,3,0,1,8,2,3.0,8,2,北北西,8,1,33,8,1,1003.9,8,1,3.3,8,1,晴後一時曇,8,1,晴後曇,8,1
2009/2/11,6.9,8,1,8.5,8,1,5.4,8,1,0.0,0,8,1,0.0,0,8,3,0,1,8,2,2.0,8,2,北,8,1,53,8,1,1004.7,8,1,8.3,8,1,曇一時雨,8,1,晴一時雨,8,1
2009/2/12,9.8,8,1,15.3,8,1,3.7,8,1,0,1,8,1,9.2,0,8,3,0,1,8,2,3.0,8,2,北北西,8,1,48,8,1,1010.2,8,1,3.3,8,1,晴,8,1,晴後薄曇,8,1
2009/2/13,11.4,8,1,17.6,8,1,5.7,8,1,0.0,0,8,1,0.0,0,8,3,0,1,8,2,3.8,8,2,南南西,8,1,58,8,1,1008.0,8,1,10.0,8,1,曇,8,1,曇時々雨,8,1
2009/2/14,18.1,8,1,23.9,8,1,13.3,8,1,0.0,0,8,1,7.5,0,8,3,0,1,8,2,4.0,8,2,北北西,8,1,49,8,1,996.6,8,1,7.5,8,1,晴一時曇,8,1,晴時々曇,8,1
2009/2/15,12.7,8,1,14.9,8,1,10.6,8,1,0.0,0,8,1,1.9,0,8,3,0,1,8,2,2.1,8,2,南東,8,1,56,8,1,1005.9,8,1,7.3,8,1,曇一時晴,8,1,曇,8,1
2009/2/16,10.5,8,1,15.4,8,1,3.8,8,1,0,1,8,1,5.2,0,8,3,0,1,8,2,3.2,8,2,北北西,8,1,45,8,1,1002.5,8,1,9.0,8,1,曇時々晴,8,1,曇後一時晴,8,1
2009/2/17,4.9,8,1,8.8,8,1,1.7,8,1,0,1,8,1,7.7,0,8,3,0,1,8,2,5.1,5,2,北北西,8,1,23,8,1,1013.5,8,1,5.3,8,1,晴,8,1,晴,8,1
2009/2/18,6.1,8,1,10.3,8,1,2.2,8,1,0,1,8,1,9.1,0,8,3,0,1,8,2,2.7,8,2,北北西,8,1,29,8,1,1014.0,8,1,1.3,8,1,晴後一時曇,8,1,晴後一時曇,8,1
2009/2/19,6.6,8,1,9.3,8,1,3.0,8,1,0.0,0,8,1,8.3,0,8,3,0,1,8,2,3.9,8,2,北北西,8,1,32,8,1,1017.9,8,1,5.0,8,1,晴時々薄曇,8,1,曇後雨一時みぞれ,8,1
2009/2/20,6.3,8,1,11.1,8,1,2.7,8,1,18.5,0,8,1,1.9,0,8,3,0,1,8,2,2.8,8,2,北西,8,1,71,8,1,998.1,8,1,9.3,8,1,雨一時みぞれ後晴,8,1,晴,8,1
2009/2/21,6.4,8,1,9.9,8,1,4.0,8,1,0,1,8,1,10.2,0,8,3,0,1,8,2,3.8,8,2,北北西,8,1,30,8,1,1009.4,8,1,0.3,8,1,快晴,8,1,快晴,8,1
2009/2/22,7.7,8,1,14.0,8,1,1.4,8,1,0,1,8,1,7.4,0,8,3,0,1,8,2,2.2,8,2,西北西,8,1,40,8,1,1012.9,8,1,5.0,8,1,晴後薄曇,8,1,曇後雨,8,1
2009/2/23,6.6,8,1,9.7,8,1,5.2,8,1,8.0,0,8,1,0.0,0,8,3,0,1,8,2,2.7,8,2,北,8,1,75,8,1,1009.5,8,1,8.5,8,1,雨後一時晴,8,1,晴後薄曇,8,1
2009/2/24,5.2,8,1,7.4,8,1,4.2,8,1,0.5,0,8,1,0.0,0,8,3,0,1,8,2,2.1,8,2,北北東,8,1,70,8,1,1018.2,8,1,10.0,8,1,曇後雨,8,1,雨後曇,8,1
2009/2/25,7.6,8,1,10.6,8,1,4.8,8,1,2.5,0,8,1,0.0,0,8,3,0,1,8,2,1.8,8,2,北北西,8,1,76,8,1,1006.4,8,1,10.0,8,1,曇時々雨,8,1,曇,8,1
2009/2/26,6.9,8,1,9.9,8,1,4.1,8,1,0.5,0,8,1,0.0,0,8,3,0,1,8,2,2.7,8,2,東北東,8,1,69,8,1,1015.4,8,1,10.0,8,1,雨時々曇,8,1,雨,8,1
2009/2/27,3.4,8,1,5.3,8,1,1.8,8,1,16.5,0,8,1,0.0,0,8,3,0,1,8,2,2.4,8,2,北北東,8,1,80,8,1,1016.1,8,1,10.0,8,1,雨時々雪一時みぞれ,8,1,霧雨時々雨一時曇,8,1
2009/2/28,6.8,8,1,10.3,8,1,3.4,8,1,0.0,0,8,1,1.1,0,8,3,0,1,8,2,2.3,8,2,東北東,8,1,57,8,1,1018.0,8,1,10.0,8,1,曇,8,1,曇,8,1
2009/3/1,7.1,8,1,9.0,8,1,5.5,8,1,0.0,0,8,1,0.0,0,8,3,0,1,8,2,1.8,8,2,北北東,8,1,55,8,1,1016.5,8,1,10.0,8,1,曇時々雨,8,1,曇後晴,8,1
2010/2/1,5.9,8,1,9.4,8,1,0.6,8,1,31.5,0,8,1,0.8,0,8,3,1,0,8,2,2.7,8,2,北北西,8,1,69,8,1,1007.3,8,1,7.5,8,1,曇後雨,8,1,雪時々みぞれ後曇,8,1
2010/2/2,4.2,8,1,7.5,8,1,1.0,8,1,1.5,0,8,1,3.2,0,8,3,1,0,8,2,2.3,8,2,北北西,8,1,64,8,1,1006.3,8,1,7.5,8,1,曇時々晴,8,1,薄曇一時晴,8,1
2010/2/3,3.7,8,1,6.9,8,1,0.1,8,1,0.5,0,8,1,6.9,0,8,3,0,1,8,2,2.4,8,2,北北東,8,1,55,8,1,1008.4,8,1,6.5,8,1,晴時々曇,8,1,曇一時雪後晴,8,1
2010/2/4,2.9,8,1,6.6,8,1,-0.4,8,1,0,1,8,1,7.2,0,8,3,0,1,8,2,2.0,8,2,南南東,8,1,53,8,1,1011.3,8,1,4.0,8,1,晴,8,1,晴,8,1
2010/2/5,4.9,8,1,9.4,8,1,0.4,8,1,0,1,8,1,9.8,0,8,3,0,1,8,2,2.6,8,2,北西,8,1,41,8,1,1007.3,8,1,1.3,8,1,晴,8,1,晴,8,1
2010/2/6,3.2,8,1,7.6,8,1,0.1,8,1,0,1,8,1,7.7,0,8,3,0,1,8,2,4.8,8,2,北西,8,1,37,8,1,1007.6,8,1,3.3,8,1,晴,8,1,快晴,8,1
2010/2/7,4.9,8,1,9.6,8,1,0.3,8,1,0,1,8,1,9.9,0,8,3,0,1,8,2,4.8,8,2,北西,8,1,34,8,1,1016.7,8,1,2.5,8,1,快晴,8,1,晴一時薄曇,8,1
2010/2/8,6.3,8,1,10.0,8,1,1.9,8,1,0,1,8,1,7.2,0,8,3,0,1,8,2,1.9,8,2,北北西,8,1,42,8,1,1018.3,8,1,4.0,8,1,晴時々薄曇,8,1,薄曇後晴,8,1
2010/2/9,11.8,8,1,21.0,8,1,3.7,8,1,0.0,0,8,1,7.8,0,8,3,0,1,8,2,2.1,8,2,北北西,8,1,54,8,1,1009.5,8,1,6.5,8,1,晴後薄曇,8,1,曇一時晴,8,1
2010/2/10,8.5,8,1,13.1,8,1,4.8,8,1,0.0,0,8,1,0.0,0,8,3,0,1,8,2,3.1,8,2,北東,8,1,71,8,1,1010.2,8,1,9.8,8,1,曇後一時雨,8,1,雨後一時曇,8,1
2010/2/11,4.5,8,1,6.0,8,1,1.9,8,1,10.0,0,8,1,0.0,0,8,3,0,1,8,2,2.9,8,2,北東,8,1,76,8,1,1012.0,8,1,10.0,8,1,雨時々曇,8,1,雨時々みぞれ一時雪、あられを伴う,8,1
2010/2/12,3.5,8,1,5.2,8,1,2.0,8,1,2.0,0,8,1,0.0,0,8,3,0,1,8,2,3.0,8,2,北北東,8,1,66,8,1,1012.1,8,1,10.0,8,1,曇時々雪一時雨,8,1,曇後一時雪,8,1
2010/2/13,2.2,8,1,4.0,8,1,1.1,8,1,0.5,0,8,1,0.0,0,8,3,0,1,8,2,2.5,8,2,北北東,8,1,71,8,1,1017.4,8,1,10.0,8,1,雪後みぞれ,8,1,雪後曇,8,1
2010/2/14,4.6,8,1,7.7,8,1,0.5,8,1,0,1,8,1,6.6,0,8,3,0,1,8,2,1.8,8,2,南南東,8,1,57,8,1,1021.9,8,1,8.8,8,1,晴後曇,8,1,曇,8,1
2010/2/15,5.3,8,1,6.5,8,1,4.3,8,1,17.0,0,8,1,0.0,0,8,3,0,1,8,2,2.6,8,2,北北西,8,1,70,8,1,1013.8,8,1,10.0,8,1,雨一時曇,8,1,雨後一時曇,8,1
2010/2/16,3.9,8,1,5.2,8,1,1.8,8,1,0.5,0,8,1,0.0,0,8,3,0,1,8,2,2.9,8,2,北東,8,1,65,8,1,1012.2,8,1,10.0,8,1,曇時々雨一時雪,8,1,雪時々曇一時みぞれ,8,1
2010/2/17,3.1,8,1,5.0,8,1,1.4,8,1,0.0,0,8,1,0.0,0,8,3,0,1,8,2,2.6,8,2,北東,8,1,59,8,1,1019.2,8,1,10.0,8,1,曇,8,1,曇時々雪一時みぞれ,8,1
2010/2/18,3.5,8,1,6.3,8,1,0.5,8,1,2.0,0,8,1,0.0,0,4,3,0,1,8,2,2.2,8,2,北北西,8,1,67,8,1,1011.3,8,1,7.0,8,1,曇一時雪,8,1,晴一時曇,8,1
2010/2/19,5.7,8,1,9.1,8,1,1.4,8,1,0,1,8,1,5.0,0,8,3,0,1,8,2,1.9,8,2,北西,8,1,60,8,1,1008.7,8,1,6.3,8,1,曇後時々晴,8,1,晴後一時曇,8,1
